
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
339.017 135.607 118.656 0.116408 0.0922197 242.693 
CV Recruit
0.512142 
Alternative 1 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2033 339.017 135.607 118.656 127.107 136.728 137.988 152.554 8.08124 
2034 339.017 135.607 118.656 122.713 133.946 135.056 152.211 9.49823 
2035 339.017 135.607 118.656 118.705 131.14 133.062 152.081 10.4778 
2036 339.017 135.607 118.656 116.514 129.974 131.698 152.004 11.1098 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.100793 0.121568 0.072253 0.072253 0.072253 0.072253 9.71445e-17 
2024  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2025  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2026  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2027  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2028  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2029  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2030  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2031  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2032  0 0.100793 0.121568 0.120174 0.121568 0.121375 0.121568 0.000675374 
2033  0 0.100793 0.121568 0.113547 0.121568 0.119637 0.121568 0.00283935 
2034  0 0.100793 0.121568 0.109401 0.120002 0.11768 0.121568 0.00454528 
2035  0 0.100793 0.121568 0.105619 0.117353 0.116163 0.121568 0.00567047 
2036  0 0.100793 0.121568 0.103551 0.116253 0.115122 0.121568 0.00640272 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 604.504 611.305 612.317 624.285 6.3574 
2026 1768.71 462.724 426.169 565.834 577.419 579.386 598.757 10.7463 
2027 1768.71 462.724 426.169 531.512 548.563 551.473 580.772 15.8115 
2028 1768.71 462.724 426.169 500.514 525.233 528.175 566.126 21.1184 
2029 1768.71 462.724 426.169 474.021 506.724 509.157 555.998 26.2897 
2030 1768.71 462.724 426.169 451.87 490.823 494.04 551.365 30.9465 
2031 1768.71 462.724 426.169 432.689 477.59 482.238 545.102 35.0849 
2032 1768.71 462.724 426.169 417.236 467.842 473.06 540.11 38.5067 
2033 1768.71 462.724 426.169 405.704 461.63 465.986 536.639 41.491 
2034 1768.71 462.724 426.169 397.243 456.671 460.862 531.631 43.7222 
2035 1768.71 462.724 426.169 391.868 453.332 457.289 529.248 45.5296 
2036 1768.71 462.724 426.169 387.688 449.357 454.686 527.895 46.911 
Alternative 7 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3352 27.0976 29.9395 29.9395 29.9395 29.9395 2.16716e-13 
2024  0 25.3352 27.0976 40.1843 40.1846 40.1847 40.1853 0.00030463 
2025  0 25.3352 27.0976 38.1911 38.1968 38.1982 38.2104 0.00631301 
2026  0 25.3352 27.0976 43.3564 43.3985 43.4061 43.4859 0.0422848 
2027  0 25.3352 27.0976 40.4135 40.5498 40.5737 40.8292 0.132649 
2028  0 25.3352 27.0976 37.656 37.9707 38.0236 38.5931 0.300895 
2029  0 25.3352 27.0976 35.0667 35.686 35.7752 36.7913 0.552817 
2030  0 25.3352 27.0976 32.7716 33.7173 33.8758 35.4844 0.876103 
2031  0 25.3352 27.0976 30.6851 32.1085 32.3145 34.6029 1.24444 
2032  0 25.3352 27.0976 28.8705 30.8572 31.0807 34.0026 1.63777 
2033  0 25.3352 27.0976 26.2111 29.9569 29.9003 33.7596 2.31076 
2034  0 25.3352 27.0976 24.1179 29.1191 28.8312 33.6523 2.9842 
2035  0 25.3352 27.0976 22.708 28.0466 28.0586 33.4079 3.45016 
2036  0 25.3352 27.0976 21.6689 27.3787 27.5616 33.4337 3.76167 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 339.017 135.607 118.656 232.21 232.21 232.21 232.21 7.95808e-13 
2024 339.017 135.607 118.656 224.927 224.935 224.938 224.956 0.00933296 
2025 339.017 135.607 118.656 214.764 214.803 214.809 214.88 0.0375499 
2026 339.017 135.607 118.656 204.015 204.135 204.155 204.377 0.115421 
2027 339.017 135.607 118.656 191.49 191.799 191.852 192.424 0.300231 
2028 339.017 135.607 118.656 179.147 179.882 180.001 181.311 0.690318 
2029 339.017 135.607 118.656 167.152 168.692 168.919 171.643 1.42368 
2030 339.017 135.607 118.656 155.804 158.708 159.145 164.028 2.62858 
2031 339.017 135.607 118.656 145.604 150.338 151.113 159.272 4.30935 
2032 339.017 135.607 118.656 136.758 143.808 144.874 156.359 6.2608 
2033 339.017 135.607 118.656 129.196 139.015 140.233 154.842 8.12715 
2034 339.017 135.607 118.656 124.395 135.844 136.895 154.163 9.601 
2035 339.017 135.607 118.656 120.022 132.724 134.552 153.747 10.6157 
2036 339.017 135.607 118.656 117.452 131.204 132.897 153.431 11.2618 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.100793 0.121568 0.072253 0.072253 0.072253 0.072253 9.71445e-17 
2024  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2025  0 0.100793 0.121568 0.100793 0.100793 0.100793 0.100793 1.20737e-15 
2026  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2027  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2028  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2029  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2030  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2031  0 0.100793 0.121568 0.121568 0.121568 0.121568 0.121568 1.13798e-15 
2032  0 0.100793 0.121568 0.121568 0.121568 0.121537 0.121568 0.000227894 
2033  0 0.100793 0.121568 0.115519 0.121568 0.120441 0.121568 0.00210007 
2034  0 0.100793 0.121568 0.110988 0.121568 0.118562 0.121568 0.00397186 
2035  0 0.100793 0.121568 0.106862 0.118848 0.11696 0.121568 0.00525291 
2036  0 0.100793 0.121568 0.104436 0.117414 0.115801 0.121568 0.00610504 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1768.71 462.724 426.169 669.75 669.75 669.75 669.75 2.04636e-12 
2024 1768.71 462.724 426.169 646.668 649.174 649.919 655.5 2.913 
2025 1768.71 462.724 426.169 612.41 619.211 620.223 632.192 6.35752 
2026 1768.71 462.724 426.169 580.228 591.814 593.782 613.158 10.7483 
2027 1768.71 462.724 426.169 543.999 561.051 563.964 593.271 15.814 
2028 1768.71 462.724 426.169 511.283 536.002 538.946 576.898 21.1211 
2029 1768.71 462.724 426.169 483.256 515.96 518.397 565.247 26.2926 
2030 1768.71 462.724 426.169 459.765 498.714 501.934 559.269 30.9492 
2031 1768.71 462.724 426.169 439.41 484.311 488.964 551.837 35.0874 
2032 1768.71 462.724 426.169 422.953 473.562 478.78 545.851 38.5088 
2033 1768.71 462.724 426.169 410.507 466.492 470.812 541.503 41.5353 
2034 1768.71 462.724 426.169 400.715 460.505 464.79 535.768 43.8766 
2035 1768.71 462.724 426.169 394.418 456.863 460.44 532.772 45.7393 
2036 1768.71 462.724 426.169 390.197 452.044 457.197 530.894 47.1325 
