
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
330.118 132.047 115.541 0.113234 0.0896536 227.78 
CV Recruit
0.512855 
Alternative 1 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2027 330.118 132.047 115.541 177.55 177.851 177.902 178.46 0.292873 
2028 330.118 132.047 115.541 167.533 168.249 168.364 169.641 0.673289 
2029 330.118 132.047 115.541 157.549 159.05 159.267 161.925 1.38775 
2030 330.118 132.047 115.541 147.894 150.718 151.137 155.894 2.55931 
2031 330.118 132.047 115.541 139.044 143.684 144.431 152.354 4.1892 
2032 330.118 132.047 115.541 131.395 138.136 139.237 150.363 6.06992 
2033 330.118 132.047 115.541 124.843 134.165 135.415 149.518 7.84725 
2034 330.118 132.047 115.541 120.685 131.63 132.704 149.33 9.23727 
2035 330.118 132.047 115.541 116.853 128.946 130.812 149.28 10.2 
2036 330.118 132.047 115.541 114.743 127.756 129.468 149.107 10.8196 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0996381 0.119494 0.0750682 0.0750682 0.0750682 0.0750682 7.91034e-16 
2024  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 8.65199e-13 
2025  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 2.06161e-11 
2026  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2027  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2028  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2029  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2030  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2031  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2032  0 0.0996381 0.119494 0.118873 0.119494 0.119385 0.119494 0.000491063 
2033  0 0.0996381 0.119494 0.112632 0.119494 0.118016 0.119494 0.00241453 
2034  0 0.0996381 0.119494 0.108671 0.119097 0.116294 0.119494 0.00405679 
2035  0 0.0996381 0.119494 0.10502 0.11654 0.1149 0.119494 0.00516259 
2036  0 0.0996381 0.119494 0.103011 0.115406 0.113914 0.119494 0.00590494 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1721.83 449.859 414.278 633.37 633.37 633.37 633.37 1.47793e-12 
2024 1721.83 449.859 414.278 612.153 614.593 615.319 620.758 2.83828 
2025 1721.83 449.859 414.278 575.07 581.693 582.669 594.344 6.20264 
2026 1721.83 449.859 414.278 540.839 552.116 554.058 572.965 10.491 
2027 1721.83 449.859 414.278 510.378 526.873 529.795 558.389 15.4366 
2028 1721.83 449.859 414.278 482.366 506.687 509.51 546.542 20.616 
2029 1721.83 449.859 414.278 458.781 490.641 492.933 538.611 25.6525 
2030 1721.83 449.859 414.278 438.728 476.589 479.745 535.599 30.1691 
2031 1721.83 449.859 414.278 421.273 464.827 469.434 530.622 34.172 
2032 1721.83 449.859 414.278 407.176 456.066 461.346 526.264 37.4683 
2033 1721.83 449.859 414.278 396.537 450.763 455.036 523.914 40.3492 
2034 1721.83 449.859 414.278 388.601 446.375 450.338 519.303 42.5428 
2035 1721.83 449.859 414.278 383.634 443.046 446.951 516.929 44.3211 
2036 1721.83 449.859 414.278 379.292 439.214 444.38 516.001 45.6842 
Alternative 7 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 24.5073 26.2307 28.8122 28.8122 28.8122 28.8122 2.91323e-13 
2024  0 24.5073 26.2307 36.7534 36.7536 36.7536 36.7541 0.000241763 
2025  0 24.5073 26.2307 35.005 35.01 35.0114 35.0222 0.00566494 
2026  0 24.5073 26.2307 39.6599 39.6995 39.7068 39.7826 0.0400656 
2027  0 24.5073 26.2307 37.1401 37.2736 37.297 37.5468 0.130009 
2028  0 24.5073 26.2307 34.7713 35.0868 35.1354 35.7059 0.300889 
2029  0 24.5073 26.2307 32.523 33.1485 33.2353 34.2649 0.559115 
2030  0 24.5073 26.2307 30.5184 31.49 31.6422 33.279 0.890886 
2031  0 24.5073 26.2307 28.6895 30.1145 30.3466 32.6736 1.26726 
2032  0 24.5073 26.2307 27.101 29.1122 29.3436 32.3156 1.6583 
2033  0 24.5073 26.2307 24.8996 28.3972 28.4255 32.2436 2.24938 
2034  0 24.5073 26.2307 23.0217 27.7824 27.572 32.2698 2.88089 
2035  0 24.5073 26.2307 21.7427 27.0501 26.9563 32.1957 3.33422 
2036  0 24.5073 26.2307 20.8324 26.4477 26.5644 32.2068 3.64395 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 330.118 132.047 115.541 217.879 217.879 217.879 217.879 1.81899e-12 
2024 330.118 132.047 115.541 210.739 210.747 210.749 210.767 0.00909397 
2025 330.118 132.047 115.541 201.914 201.951 201.957 202.027 0.0366216 
2026 330.118 132.047 115.541 192.926 193.042 193.062 193.278 0.112618 
2027 330.118 132.047 115.541 182.412 182.714 182.765 183.323 0.292931 
2028 330.118 132.047 115.541 171.855 172.571 172.686 173.963 0.673418 
2029 330.118 132.047 115.541 161.351 162.853 163.069 165.728 1.388 
2030 330.118 132.047 115.541 151.21 154.034 154.454 159.21 2.55975 
2031 330.118 132.047 115.541 141.916 146.558 147.305 155.23 4.18985 
2032 330.118 132.047 115.541 133.853 140.615 141.713 152.844 6.07539 
2033 330.118 132.047 115.541 126.835 136.299 137.521 151.655 7.88061 
2034 330.118 132.047 115.541 122.317 133.454 134.456 151.169 9.32099 
2035 330.118 132.047 115.541 118.126 130.456 132.256 150.865 10.3191 
2036 330.118 132.047 115.541 115.664 128.847 130.651 150.472 10.9567 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0996381 0.119494 0.0750682 0.0750682 0.0750682 0.0750682 7.91034e-16 
2024  0 0.0996381 0.119494 0.099638 0.099638 0.099638 0.099638 2.43355e-12 
2025  0 0.0996381 0.119494 0.099638 0.099638 0.099638 0.099638 5.77985e-11 
2026  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2027  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2028  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2029  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2030  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2031  0 0.0996381 0.119494 0.119494 0.119494 0.119494 0.119494 7.35523e-16 
2032  0 0.0996381 0.119494 0.119494 0.119494 0.119479 0.119494 0.000143106 
2033  0 0.0996381 0.119494 0.114529 0.119494 0.118677 0.119494 0.00173159 
2034  0 0.0996381 0.119494 0.110225 0.119494 0.11705 0.119494 0.00347146 
2035  0 0.0996381 0.119494 0.106233 0.117979 0.11562 0.119494 0.00472712 
2036  0 0.0996381 0.119494 0.103889 0.116446 0.114542 0.119494 0.00558143 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1721.83 449.859 414.278 633.37 633.37 633.37 633.37 1.47793e-12 
2024 1721.83 449.859 414.278 612.153 614.593 615.319 620.758 2.83828 
2025 1721.83 449.859 414.278 582.087 588.709 589.686 601.361 6.20274 
2026 1721.83 449.859 414.278 553.662 564.941 566.883 585.793 10.4927 
2027 1721.83 449.859 414.278 521.563 538.059 540.981 569.582 15.4387 
2028 1721.83 449.859 414.278 492.061 516.382 519.208 556.241 20.6184 
2029 1721.83 449.859 414.278 467.142 499.004 501.299 546.985 25.6549 
2030 1721.83 449.859 414.278 445.919 483.777 486.936 542.801 30.1714 
2031 1721.83 449.859 414.278 427.437 470.991 475.601 536.797 34.1741 
2032 1721.83 449.859 414.278 412.457 461.346 466.629 531.564 37.47 
2033 1721.83 449.859 414.278 401.064 455.289 459.543 528.443 40.3762 
2034 1721.83 449.859 414.278 391.962 450.099 454.065 523.189 42.6632 
2035 1721.83 449.859 414.278 386.078 446.391 449.996 520.271 44.5007 
2036 1721.83 449.859 414.278 381.862 441.914 446.852 518.876 45.8874 
