
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
343.618 137.447 120.266 0.115342 0.0903428 244.876 
CV Recruit
0.526038 
Alternative 1 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2028 343.618 137.447 120.266 176.109 176.853 176.975 178.326 0.708977 
2029 343.618 137.447 120.266 164.696 166.254 166.485 169.32 1.46372 
2030 343.618 137.447 120.266 153.873 156.83 157.267 162.304 2.7053 
2031 343.618 137.447 120.266 144.126 148.968 149.755 158.261 4.4394 
2032 343.618 137.447 120.266 135.694 142.76 144.003 155.899 6.44628 
2033 343.618 137.447 120.266 128.766 138.526 139.836 154.948 8.33704 
2034 343.618 137.447 120.266 123.894 135.855 136.951 154.729 9.80612 
2035 343.618 137.447 120.266 120.32 133.096 134.99 154.224 10.8256 
2036 343.618 137.447 120.266 118.13 131.832 133.641 154.621 11.4843 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0990105 0.119243 0.0727775 0.0727775 0.0727775 0.0727775 3.46945e-16 
2024  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2025  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2026  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2027  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2028  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2029  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2030  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2031  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2032  0 0.0990105 0.119243 0.117643 0.119243 0.11903 0.119243 0.000698553 
2033  0 0.0990105 0.119243 0.111316 0.119243 0.117295 0.119243 0.00282754 
2034  0 0.0990105 0.119243 0.106866 0.11779 0.115409 0.119243 0.00449265 
2035  0 0.0990105 0.119243 0.103603 0.11527 0.113944 0.119243 0.00558145 
2036  0 0.0990105 0.119243 0.101602 0.114116 0.112938 0.119243 0.00629596 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1785.64 465.616 428.615 670.712 670.712 670.712 670.712 2.04636e-12 
2024 1785.64 465.616 428.615 646.756 649.268 650.027 655.738 2.97097 
2025 1785.64 465.616 428.615 604.832 611.721 612.719 625.028 6.51027 
2026 1785.64 465.616 428.615 566.318 578.028 580.096 600.087 11.0267 
2027 1785.64 465.616 428.615 532.334 549.332 552.507 582.839 16.2379 
2028 1785.64 465.616 428.615 501.275 526.555 529.539 568.71 21.6778 
2029 1785.64 465.616 428.615 475.05 508.73 510.835 559.213 26.9712 
2030 1785.64 465.616 428.615 452.083 492.869 496.004 553.062 31.753 
2031 1785.64 465.616 428.615 434.108 480.033 484.457 548.407 35.988 
2032 1785.64 465.616 428.615 418.626 470.334 475.479 543.067 39.4933 
2033 1785.64 465.616 428.615 407.557 463.65 468.566 541.115 42.5065 
2034 1785.64 465.616 428.615 398.973 458.304 463.565 537.18 44.7749 
2035 1785.64 465.616 428.615 393.267 455.661 460.084 535.101 46.6363 
2036 1785.64 465.616 428.615 389.285 452.303 457.561 531.502 48.1177 
Alternative 7 Alternative  Stock: Model_1_goa_pop_2023.dat
Catch Model_1_goa_pop_2023.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2023  0 25.3018 27.0643 30.3807 30.3807 30.3807 30.3807 1.74083e-13 
2024  0 25.3018 27.0643 39.7186 39.7188 39.7189 39.7195 0.000312594 
2025  0 25.3018 27.0643 37.7366 37.7423 37.7438 37.756 0.00650638 
2026  0 25.3018 27.0643 42.7714 42.814 42.8218 42.9046 0.0436208 
2027  0 25.3018 27.0643 39.869 40.0073 40.0322 40.2973 0.137035 
2028  0 25.3018 27.0643 37.151 37.4728 37.5255 38.1169 0.311074 
2029  0 25.3018 27.0643 34.6008 35.2345 35.3219 36.3757 0.571572 
2030  0 25.3018 27.0643 32.3433 33.3106 33.4702 35.1511 0.905344 
2031  0 25.3018 27.0643 30.2972 31.7247 31.9574 34.3433 1.28463 
2032  0 25.3018 27.0643 28.5239 30.5326 30.7716 33.8217 1.68913 
2033  0 25.3018 27.0643 25.8618 29.6843 29.6293 33.5831 2.37377 
2034  0 25.3018 27.0643 23.8401 28.8822 28.6093 33.5341 3.04473 
2035  0 25.3018 27.0643 22.5033 27.8986 27.8811 33.3929 3.51033 
2036  0 25.3018 27.0643 21.4425 27.1816 27.4166 33.2931 3.82377 

Spawning_Biomass Model_1_goa_pop_2023.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2023 343.618 137.447 120.266 234.352 234.352 234.352 234.352 1.87583e-12 
2024 343.618 137.447 120.266 226.754 226.762 226.765 226.783 0.00952192 
2025 343.618 137.447 120.266 216.532 216.571 216.578 216.649 0.0384172 
2026 343.618 137.447 120.266 205.75 205.87 205.891 206.119 0.118271 
2027 343.618 137.447 120.266 193.227 193.539 193.593 194.183 0.308063 
2028 343.618 137.447 120.266 180.876 181.621 181.742 183.093 0.709131 
2029 343.618 137.447 120.266 168.87 170.428 170.659 173.495 1.46402 
2030 343.618 137.447 120.266 157.498 160.454 160.892 165.929 2.70583 
2031 343.618 137.447 120.266 147.252 152.096 152.883 161.392 4.44019 
2032 343.618 137.447 120.266 138.326 145.448 146.684 158.589 6.45579 
2033 343.618 137.447 120.266 130.858 140.83 142.097 157.255 8.38439 
2034 343.618 137.447 120.266 125.527 137.779 138.811 156.705 9.9095 
2035 343.618 137.447 120.266 121.647 134.675 136.506 155.919 10.9638 
2036 343.618 137.447 120.266 119.099 132.914 134.869 156.07 11.6373 

Fishing_mortalityModel_1_goa_pop_2023.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2023  0 0.0990105 0.119243 0.0727775 0.0727775 0.0727775 0.0727775 3.46945e-16 
2024  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2025  0 0.0990105 0.119243 0.0990105 0.0990105 0.0990105 0.0990105 7.07767e-16 
2026  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2027  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2028  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2029  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2030  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2031  0 0.0990105 0.119243 0.119243 0.119243 0.119243 0.119243 5.27356e-16 
2032  0 0.0990105 0.119243 0.119243 0.119243 0.119209 0.119243 0.000241432 
2033  0 0.0990105 0.119243 0.113226 0.119243 0.11809 0.119243 0.00210152 
2034  0 0.0990105 0.119243 0.108358 0.119243 0.116263 0.119243 0.00392314 
2035  0 0.0990105 0.119243 0.104815 0.116713 0.114727 0.119243 0.00516863 
2036  0 0.0990105 0.119243 0.102487 0.115104 0.113605 0.119243 0.00599503 

Total_BiomassModel_1_goa_pop_2023.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2023 1785.64 465.616 428.615 670.712 670.712 670.712 670.712 2.04636e-12 
2024 1785.64 465.616 428.615 646.756 649.268 650.027 655.738 2.97097 
2025 1785.64 465.616 428.615 612.589 619.479 620.476 632.786 6.5104 
2026 1785.64 465.616 428.615 580.457 592.17 594.237 614.234 11.0288 
2027 1785.64 465.616 428.615 544.638 561.639 564.813 595.152 16.2404 
2028 1785.64 465.616 428.615 511.916 537.195 540.181 579.361 21.6807 
2029 1785.64 465.616 428.615 484.205 517.886 519.994 568.382 26.9741 
2030 1785.64 465.616 428.615 459.933 500.717 503.857 560.92 31.7558 
2031 1785.64 465.616 428.615 440.821 486.744 491.172 555.117 35.9905 
2032 1785.64 465.616 428.615 424.357 476.064 481.211 548.81 39.4955 
2033 1785.64 465.616 428.615 412.268 468.543 473.418 546.005 42.5545 
2034 1785.64 465.616 428.615 402.617 462.477 467.531 541.36 44.9316 
2035 1785.64 465.616 428.615 395.953 458.726 463.287 538.671 46.8482 
2036 1785.64 465.616 428.615 391.419 454.932 460.13 534.558 48.3435 
